ms,1122298,val,0
ms,1122323,val,1
ms,1122348,val,1
ms,1122373,val,1
ms,1122398,val,1
ms,1122423,val,1
ms,1122448,val,1
ms,1122473,val,1
ms,1122498,val,1
ms,1122523,val,1
ms,1122548,val,1
ms,1122573,val,1
ms,1122598,val,1
ms,1122623,val,1
ms,1122648,val,1
ms,1122673,val,1
ms,1122698,val,1
ms,1122723,val,1
ms,1122748,val,1
ms,1122773,val,1
ms,1122798,val,1
ms,1122823,val,1
ms,1122848,val,1
ms,1122873,val,1
ms,1122898,val,1
ms,1122923,val,0
ms,1122948,val,1
ms,1122973,val,1
ms,1122998,val,1
ms,1123023,val,1
ms,1123048,val,1
ms,1123073,val,0
ms,1123098,val,1
ms,1123123,val,1
ms,1123148,val,1
ms,1123173,val,1
ms,1123198,val,1
ms,1123223,val,1
ms,1123248,val,0
ms,1123273,val,1
ms,1123298,val,1
ms,1123323,val,1
ms,1123348,val,1
ms,1123373,val,0
ms,1123398,val,1
ms,1123423,val,1
ms,1123448,val,0
ms,1123473,val,1
ms,1123498,val,1
ms,1123523,val,1
ms,1123548,val,0
ms,1123573,val,0
ms,1123598,val,0
ms,1123623,val,1
ms,1123648,val,1
ms,1123673,val,1
ms,1123698,val,1
ms,1123723,val,1
ms,1123748,val,1
ms,1123773,val,1
ms,1123798,val,1
ms,1123823,val,1
ms,1123848,val,1
ms,1123873,val,1
ms,1123898,val,1
ms,1123923,val,1
ms,1123948,val,1
ms,1123973,val,1
ms,1123998,val,1
ms,1124023,val,1
ms,1124048,val,1
ms,1124073,val,0
ms,1124098,val,1
ms,1124123,val,1
ms,1124148,val,0
ms,1124173,val,1
ms,1124198,val,1
ms,1124223,val,1
ms,1124248,val,1
ms,1124273,val,0
ms,1124298,val,1
ms,1124323,val,1
ms,1124348,val,1
ms,1124373,val,1
ms,1124398,val,1
ms,1124423,val,1
ms,1124448,val,1
ms,1124473,val,1
ms,1124498,val,1
ms,1124523,val,1
ms,1124548,val,1
ms,1124573,val,0
ms,1124598,val,1
ms,1124623,val,1
ms,1124648,val,1
ms,1124673,val,1
ms,1124698,val,1
ms,1124723,val,1
ms,1124748,val,1
ms,1124773,val,1
ms,1124798,val,1
ms,1124823,val,1
ms,1124848,val,1
ms,1124873,val,1
ms,1124898,val,0
ms,1124923,val,1
ms,1124948,val,1
ms,1124973,val,1
ms,1124998,val,1
ms,1125023,val,1
ms,1125048,val,1
ms,1125073,val,1
ms,1125098,val,0
ms,1125123,val,1
ms,1125148,val,1
ms,1125173,val,0
ms,1125198,val,1
ms,1125223,val,1
ms,1125248,val,0
ms,1125273,val,1
ms,1125298,val,1
ms,1125323,val,0
ms,1125348,val,1
ms,1125373,val,1
ms,1125398,val,0
ms,1125423,val,1
ms,1125448,val,1
ms,1125473,val,1
ms,1125498,val,1
ms,1125523,val,1
ms,1125548,val,1
ms,1125573,val,1
ms,1125598,val,1
ms,1125623,val,1
ms,1125648,val,1
ms,1125673,val,1
ms,1125698,val,1
ms,1125723,val,1
ms,1125748,val,1
ms,1125773,val,1
ms,1125798,val,1
ms,1125823,val,1
ms,1125848,val,1
ms,1125873,val,1
ms,1125898,val,1
ms,1125923,val,1
ms,1125948,val,1
ms,1125973,val,1
ms,1125998,val,1
ms,1126023,val,1
ms,1126048,val,1
ms,1126073,val,1
ms,1126098,val,1
ms,1126123,val,0
ms,1126148,val,1
ms,1126173,val,1
ms,1126198,val,1
ms,1126223,val,1
ms,1126248,val,1
ms,1126273,val,1
ms,1126298,val,1
ms,1126323,val,1
ms,1126348,val,1
ms,1126373,val,1
ms,1126398,val,0
ms,1126423,val,0
ms,1126448,val,1
ms,1126473,val,1
ms,1126498,val,1
ms,1126523,val,1
ms,1126548,val,1
ms,1126573,val,1
ms,1126598,val,1
ms,1126623,val,1
ms,1126648,val,1
ms,1126673,val,1
ms,1126698,val,0
ms,1126723,val,1
ms,1126748,val,1
ms,1126773,val,0
ms,1126798,val,1
ms,1126823,val,1
ms,1126848,val,1
ms,1126873,val,1
ms,1126898,val,1
ms,1126923,val,1
ms,1126948,val,1
ms,1126973,val,1
ms,1126998,val,1
ms,1127023,val,1
ms,1127048,val,0
ms,1127073,val,1
ms,1127098,val,1
ms,1127123,val,1
ms,1127148,val,1
ms,1127173,val,1
ms,1127198,val,0
ms,1127223,val,1
ms,1127248,val,1
ms,1127273,val,1
ms,1127298,val,1
ms,1127323,val,1
ms,1127348,val,1
ms,1127373,val,1
ms,1127398,val,0
ms,1127423,val,1
ms,1127448,val,1
ms,1127473,val,1
ms,1127498,val,0
ms,1127523,val,1
ms,1127548,val,1
ms,1127573,val,0
ms,1127598,val,1
ms,1127623,val,1
ms,1127648,val,1
ms,1127673,val,1
ms,1127698,val,1
ms,1127723,val,1
ms,1127748,val,1
ms,1127773,val,1
ms,1127798,val,1
ms,1127823,val,1
ms,1127848,val,0
ms,1127873,val,1
ms,1127898,val,1
ms,1127923,val,0
ms,1127948,val,0
ms,1127973,val,1
ms,1127998,val,1
ms,1128023,val,1
ms,1128048,val,1
ms,1128073,val,1
ms,1128098,val,1
ms,1128123,val,1
ms,1128148,val,1
ms,1128173,val,1
ms,1128198,val,1
ms,1128223,val,1
ms,1128248,val,0
ms,1128273,val,1
ms,1128298,val,1
ms,1128323,val,1
ms,1128348,val,1
ms,1128373,val,1
ms,1128398,val,1
ms,1128423,val,1
ms,1128448,val,1
ms,1128473,val,1
ms,1128498,val,1
ms,1128523,val,1
ms,1128548,val,1
ms,1128573,val,1
ms,1128598,val,1
ms,1128623,val,1
ms,1128648,val,1
ms,1128673,val,0
ms,1128698,val,1
ms,1128723,val,1
ms,1128748,val,1
ms,1128773,val,1
ms,1128798,val,0
ms,1128823,val,1
ms,1128848,val,1
ms,1128873,val,1
ms,1128898,val,1
ms,1128923,val,1
ms,1128948,val,1
ms,1128973,val,1
ms,1128998,val,1
ms,1129023,val,1
ms,1129048,val,1
ms,1129073,val,1
ms,1129098,val,0
ms,1129123,val,1
ms,1129148,val,0
ms,1129173,val,0
ms,1129198,val,1
ms,1129223,val,1
ms,1129248,val,1
ms,1129273,val,1
ms,1129298,val,0
ms,1129323,val,1
ms,1129348,val,0
ms,1129373,val,0
ms,1129398,val,1
ms,1129423,val,1
ms,1129448,val,1
ms,1129473,val,1
ms,1129498,val,1
ms,1129523,val,1
ms,1129548,val,1
ms,1129573,val,0
ms,1129598,val,1
ms,1129623,val,0
ms,1129648,val,1
ms,1129673,val,1
ms,1129698,val,1
ms,1129723,val,0
ms,1129748,val,0
ms,1129773,val,1
ms,1129798,val,1
ms,1129823,val,1
ms,1129848,val,1
ms,1129873,val,1
